id,INCIDENT,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT,PRECINCT,OFFENSE_CODE,OFFENSE_TYPE,OFFENSE_CATEGORY,MJ_RELATION_TYPE,NEIGHBORHOOD
1280,2016481475,29-Jul-16,30-Jul-16,30-Jul-16,4940 E 39TH AVE,3160181,1706430,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
1281,2016465294,23-Jul-16,23-Jul-16,23-Jul-16,5385 E 39TH AVE,3161663,1706408,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
1282,2017759230,12-Nov-17,12-Nov-17,12-Nov-17,1350 S SHERIDAN BLVD,3125828,1677226,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
1283,2016469226,25-Jul-16,25-Jul-16,25-Jul-16,6853 LEETSDALE DR,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
1284,2016469231,25-Jul-16,25-Jul-16,25-Jul-16,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
1285,2017518854,5-Aug-17,5-Aug-17,5-Aug-17,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee
1286,2016385249,19-Jun-16,,19-Jun-16,1705 N FEDERAL BLVD,3133375,1696309,1,121,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",west-colfax
1287,2014671556,19-Dec-14,,20-Dec-14,1500 E COLFAX AVE,3149211,1694820,6,622,2399,THEFT - OTHER,Larceny,"INDUSTRY",cheesman-park
1288,201681275,7-Feb-16,7-Feb-16,8-Feb-16,E 33RD AVE / N NEWPORT ST,3166025,1703647,2,221,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",northeast-park-hill
1289,2016515474,14-Aug-16,14-Aug-16,14-Aug-16,4700 N KINGSTON ST,3180286,1710621,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
1290,2016518440,15-Aug-16,,15-Aug-16,5885 E EVANS AVE,3163373,1672717,3,322,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",virginia-village
1291,2016339466,31-May-16,31-May-16,31-May-16,6853 LEETSDALE DR,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
1292,2017653395,29-Sep-17,,29-Sep-17,5227 N MONROE ST,3155817,1714012,2,212,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",elyria-swansea
1293,2016635813,4-Oct-16,,4-Oct-16,2154 S JASON ST,3140991,1672049,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
1294,2016453866,18-Jul-16,18-Jul-16,18-Jul-16,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1295,201655474,26-Jan-16,26-Jan-16,26-Jan-16,6302 E COLFAX AVE,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
1296,2016524842,18-Aug-16,18-Aug-16,18-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
1297,2014121190,9-Mar-14,9-Mar-14,9-Mar-14,3221 N HIGH ST,3150386,1703081,2,211,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",cole
1298,201795975,11-Feb-17,11-Feb-17,11-Feb-17,8151 E COLFAX AVE,3170674,1695109,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax
1299,201691036,12-Feb-16,12-Feb-16,12-Feb-16,2645 S SANTA FE DR,3141468,1668820,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
1300,2016519096,13-Aug-16,15-Aug-16,15-Aug-16,4228 N YORK ST,3152105,1707908,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1301,2016519150,15-Aug-16,15-Aug-16,15-Aug-16,8151 E COLFAX AVE,3170685,1695142,2,223,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",east-colfax
1302,2017837007,30-Nov-17,,15-Dec-17,5200 E SMITH RD,3161542,1707255,2,221,2399,THEFT - OTHER,Larceny,"INDUSTRY",northeast-park-hill
1303,2014222026,2-May-14,2-May-14,2-May-14,1441 W 46TH AVE,3139203,1709625,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
1304,2016522530,17-Aug-16,17-Aug-16,17-Aug-16,4875 N VASQUEZ BLVD,3155588,1711556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1305,2016352458,5-Jun-16,,5-Jun-16,1500 N HOOKER ST,3132700,1695052,1,121,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",west-colfax
1306,2016338379,30-May-16,,30-May-16,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
1307,2016646481,9-Oct-16,,9-Oct-16,2830 N HIGH ST,3150589,1701287,2,211,3563,DRUG - MARIJUANA CULTIVATION,Drug Offenses,"NON-INDUSTRY",whittier
1308,2017616012,13-Sep-17,,13-Sep-17,330 N FEDERAL BLVD,3133715,1688115,4,411,1313,ASSAULT - SIMPLE,Simple Assault,"INDUSTRY",valverde
1309,2017616012,13-Sep-17,,13-Sep-17,330 N FEDERAL BLVD,3133715,1688115,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",valverde
1310,2016553416,30-Aug-16,30-Aug-16,30-Aug-16,5926 E COLFAX AVE,3163489,1694951,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
1311,2016309089,17-May-16,18-May-16,18-May-16,4105 N JASON ST,3140597,1706917,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
1312,2016646755,9-Oct-16,9-Oct-16,9-Oct-16,3210 W LAYTON AVE,3132869,1654413,4,423,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",fort-logan
1313,2017783732,22-Nov-17,22-Nov-17,22-Nov-17,4620 N PEORIA ST,3183815,1709739,5,521,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
1314,2016688150,13-Oct-16,24-Oct-16,27-Oct-16,1135 S JASON ST,3140880,1678789,4,422,2399,THEFT - OTHER,Larceny,"INDUSTRY",ruby-hill
1315,2016279924,5-May-16,,5-May-16,E 26TH AVE / N DEXTER ST,3159469,1700268,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-park-hill
1316,2017645588,26-Sep-17,,26-Sep-17,1999 N BROADWAY ST,3144009,1697690,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cbd
1317,2016489864,3-Aug-16,,3-Aug-16,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1318,2017727896,29-Oct-17,30-Oct-17,30-Oct-17,1115 S BANNOCK ST,3143433,1678882,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
1319,2017619786,15-Sep-17,15-Sep-17,15-Sep-17,3100 BLAKE ST,3145964,1703803,2,211,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",five-points
1320,2017634605,20-Sep-17,,22-Sep-17,2116 S KALAMATH ST,3140607,1672258,4,422,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",college-view-south-platte
1321,2017779693,20-Nov-17,20-Nov-17,20-Nov-17,4414 N VINE ST,3151174,1708722,2,212,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",elyria-swansea
1322,2017816084,6-Dec-17,,6-Dec-17,8405 E HAMPDEN AVE,3170736,1663549,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",hampden
1323,2017627619,10-Sep-17,17-Sep-17,18-Sep-17,2121 S JASON ST,3140797,1672099,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",college-view-south-platte
1324,2017812821,2-Dec-17,2-Dec-17,5-Dec-17,2949 W ALAMEDA AVE,3133738,1684368,4,411,1313,ASSAULT - SIMPLE,Simple Assault,"INDUSTRY",valverde
1325,2017636816,22-Sep-17,22-Sep-17,22-Sep-17,2050 S CHEROKEE ST,3143331,1672729,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
1326,2017679095,9-Oct-17,9-Oct-17,10-Oct-17,4820 MORRISON RD,3126979,1679901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
1327,2017636673,22-Sep-17,22-Sep-17,22-Sep-17,1568 S FEDERAL BLVD,3133861,1675958,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
1328,2017840559,17-Dec-17,17-Dec-17,17-Dec-17,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
1329,2017771887,17-Nov-17,,17-Nov-17,2675 W 38TH AVE,3134819,1705508,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
1330,2017711025,23-Oct-17,23-Oct-17,23-Oct-17,5015 N TUCSON WAY,3185158,1712375,5,521,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",montbello
1331,2017616012,13-Sep-17,,13-Sep-17,330 N FEDERAL BLVD,3133715,1688115,4,411,5312,DISTURBING THE PEACE,All Other Crimes,"INDUSTRY",valverde
1332,2017781073,21-Nov-17,21-Nov-17,21-Nov-17,2568 S BROADWAY ST,3144350,1669345,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
1333,2017722453,27-Oct-17,,27-Oct-17,3051 S UNIVERSITY BLVD,3152109,1666362,3,313,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",university
1334,2017640874,23-Sep-17,23-Sep-17,23-Sep-17,5130 E COLFAX AVE,3161098,1694927,2,222,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",hale
1335,2017745636,6-Nov-17,,6-Nov-17,2222 LAWRENCE ST,3143852,1700184,6,611,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",five-points
1336,2017751553,9-Nov-17,9-Nov-17,9-Nov-17,875 N NAVAJO ST,3139417,1691262,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
1337,2017723658,28-Oct-17,28-Oct-17,28-Oct-17,4700 N CLAUDE CT,3151760,1710198,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"NON-INDUSTRY",elyria-swansea
1338,2017632535,20-Sep-17,,21-Sep-17,4820 MORRISON RD,3126979,1679901,4,412,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",westwood
1339,2017630291,15-Sep-17,15-Sep-17,19-Sep-17,3450 N BRIGHTON BLVD,3146505,1705791,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
1340,2017708304,21-Oct-17,,21-Oct-17,4820 MORRISON RD,3126979,1679901,4,412,1205,ROBBERY - STREET,Robbery-Street-Res,"INDUSTRY",westwood
1341,2017696437,17-Oct-17,17-Oct-17,17-Oct-17,3450 N BRIGHTON BLVD,3146496,1705787,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
1342,2017728555,29-Oct-17,30-Oct-17,30-Oct-17,1301 S CHEROKEE ST,3143141,1677624,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
1343,2017779693,20-Nov-17,20-Nov-17,20-Nov-17,4414 N VINE ST,3151174,1708722,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",elyria-swansea
1344,2017759170,12-Nov-17,12-Nov-17,12-Nov-17,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1345,2017817840,7-Dec-17,,7-Dec-17,2301 7TH ST,3136452,1699218,1,123,2589,FORGERY - OTHER,All Other Crimes,"INDUSTRY",jefferson-park
1346,2017651394,28-Sep-17,,28-Sep-17,8101 E NORTHFIELD BLVD,3170283,1711719,5,511,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",stapleton
1347,201740017,19-Jan-17,19-Jan-17,19-Jan-17,4900 N COLORADO BLVD,3157486,1711516,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
1348,2017745636,6-Nov-17,,6-Nov-17,2222 LAWRENCE ST,3143852,1700184,6,611,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",five-points
1349,2017632485,20-Sep-17,20-Sep-17,20-Sep-17,7164 E OHIO DR,3167499,1681209,3,322,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale
1350,2017718560,26-Oct-17,26-Oct-17,26-Oct-17,4280 MORRISON RD,3128694,1681587,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
1351,2016664449,17-Oct-16,17-Oct-16,17-Oct-16,2621 S FEDERAL BLVD,3133587,1669407,4,421,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",harvey-park
1352,2016426024,6-Jul-16,6-Jul-16,6-Jul-16,1075 S JASON ST,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
1353,2016505724,10-Aug-16,10-Aug-16,10-Aug-16,2121 E 44TH AVE,3151315,1708666,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1354,2017814189,6-Dec-17,,6-Dec-17,2252 S KALAMATH ST,3140613,1671365,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",college-view-south-platte
1355,2017809739,4-Dec-17,4-Dec-17,4-Dec-17,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
1356,2017791852,26-Nov-17,26-Nov-17,26-Nov-17,3200 BLOCK W 19TH AVE,3132544,1697043,1,121,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",west-colfax
1357,2017678119,9-Oct-17,,9-Oct-17,950 N JULIAN ST,3132006,1691840,1,122,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",villa-park
1358,201740044,19-Jan-17,19-Jan-17,19-Jan-17,380 N QUIVAS ST,3138698,1688328,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
1359,2017798973,29-Nov-17,,30-Nov-17,4615 E COLFAX AVE,3159365,1695079,2,222,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",south-park-hill
1360,2017539278,13-Aug-17,13-Aug-17,13-Aug-17,2440 W EVANS AVE,3135979,1672359,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
1361,2016124043,27-Feb-16,27-Feb-16,27-Feb-16,2121 E 44TH AVE,3151315,1708666,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1362,2016191638,28-Mar-16,28-Mar-16,28-Mar-16,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1363,2016226473,7-Apr-16,,12-Apr-16,4495 N WASHINGTON ST,3146216,1708700,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
1364,201628053,14-Jan-16,14-Jan-16,14-Jan-16,2601 N ZUNI ST,3135850,1700412,1,121,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",jefferson-park
1365,2017216733,3-Apr-17,,3-Apr-17,1500 BLOCK COURT PL,3143530,1695451,6,611,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",cbd
1366,2017552433,19-Aug-17,19-Aug-17,19-Aug-17,5201 W 48TH AVE,3125451,1710769,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",regis
1367,2017151925,6-Mar-17,,6-Mar-17,756 N KING ST,3131249,1690691,1,122,2006,ARSON - RESIDENCE,All Other Crimes,"NON-INDUSTRY",villa-park
1368,2017263541,23-Apr-17,23-Apr-17,23-Apr-17,2262 S BROADWAY ST,3144351,1671325,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
1369,2017541562,14-Aug-17,14-Aug-17,14-Aug-17,5130 E COLFAX AVE,3161098,1694927,2,222,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",hale
1370,2017404666,20-Jun-17,20-Jun-17,21-Jun-17,3755 N JACKSON ST,3156519,1705470,2,212,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",clayton
1371,201567134,3-Feb-15,4-Feb-15,4-Feb-15,4625 E COLFAX AVE,3159406,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill
1372,2017417485,26-Jun-17,26-Jun-17,26-Jun-17,219 N VALLEJO ST,3136853,1687733,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
1373,2015648621,5-Nov-15,5-Nov-15,5-Nov-15,2555 W VASSAR AVE,3135817,1669432,4,422,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",college-view-south-platte
1374,2016801829,17-Dec-16,17-Dec-16,17-Dec-16,120 S KALAMATH ST,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
1375,2014389250,26-Jul-14,,27-Jul-14,N DOWNING ST / E COLFAX AVE,3148176,1694866,6,622,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",capitol-hill
1376,2012202723,12-May-12,14-May-12,14-May-12,5050 N YORK ST,3152054,1712498,2,212,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",elyria-swansea
1377,2016753176,25-Nov-16,25-Nov-16,25-Nov-16,380 N QUIVAS ST,3138698,1688328,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
1378,201454699,1-Feb-14,1-Feb-14,1-Feb-14,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
1379,2012484736,18-Oct-12,18-Oct-12,18-Oct-12,1406 W 38TH AVE,3139631,1705430,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",highland
1380,2015602557,15-Oct-15,15-Oct-15,15-Oct-15,1201 20TH ST,3142928,1699409,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",five-points
1381,2016108561,20-Feb-16,20-Feb-16,20-Feb-16,1568 S FEDERAL BLVD,3133861,1675958,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
1382,2012461592,4-Oct-12,,4-Oct-12,1178 S KALAMATH ST,3140643,1678536,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
1383,2016749300,23-Nov-16,23-Nov-16,23-Nov-16,1075 S FOX ST,3142162,1679212,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
1384,2016778898,7-Dec-16,7-Dec-16,7-Dec-16,4105 N JASON ST,3140597,1706917,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
1385,2014331383,18-Jun-14,27-Jun-14,28-Jun-14,330 N FEDERAL BLVD,3133714,1688115,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",valverde
1386,2014407622,4-Aug-14,5-Aug-14,5-Aug-14,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
1387,2015413784,22-Jul-15,22-Jul-15,22-Jul-15,3975 N PEORIA ST,3183092,1706878,5,512,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",stapleton
1388,2015666535,14-Nov-15,14-Nov-15,14-Nov-15,4095 N JACKSON ST,3156492,1707155,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1389,2016208004,3-Apr-16,4-Apr-16,4-Apr-16,811 W BAYAUD AVE,3141311,1685661,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
1390,20156009215,24-Sep-15,25-Sep-15,25-Sep-15,1075 S FOX ST,3142161,1679211,4,412,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",athmar-park
1391,2016693215,29-Oct-16,29-Oct-16,29-Oct-16,4495 N WASHINGTON ST,3146266,1708665,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
1392,2016621620,28-Sep-16,28-Sep-16,28-Sep-16,1885 W DARTMOUTH AVE,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
1393,2013231414,23-May-13,23-May-13,23-May-13,8339 E COLFAX AVE,3171330,1695164,2,223,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",east-colfax
1394,2015280687,22-May-15,,23-May-15,4125 N ELATI ST,3142294,1706924,1,112,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",globeville
1395,201791556,8-Feb-17,8-Feb-17,9-Feb-17,432 S BROADWAY ST,3144200,1683431,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
1396,20166004916,24-May-16,24-May-16,24-May-16,2001 S BROADWAY ST,3144120,1673026,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
1397,2016605606,21-Sep-16,,21-Sep-16,3000 BLOCK N FIFE CT,3135478,1702472,1,113,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,"NON-INDUSTRY",highland
1398,2016754783,26-Nov-16,,26-Nov-16,3955 N ONEIDA ST,3166434,1706622,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
1399,2017595345,16-Aug-17,31-Aug-17,5-Sep-17,10555 E 45TH AVE,3178584,1709398,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello
1400,2015647470,4-Nov-15,4-Nov-15,5-Nov-15,1005 N FEDERAL BLVD,3133440,1692262,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
1401,201690495,12-Feb-16,12-Feb-16,12-Feb-16,3100 BLAKE ST,3145964,1703803,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
1402,201297811,10-Mar-12,10-Mar-12,10-Mar-12,313 N DETROIT ST,3153344,1688048,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cherry-creek
1403,2015371964,10-Jun-15,,3-Jul-15,2020 S BROADWAY ST,3144349,1672869,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",platt-park
1404,2015462937,14-Aug-15,14-Aug-15,14-Aug-15,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
1405,2016118681,24-Feb-16,24-Feb-16,24-Feb-16,6853 LEETSDALE DR,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
1406,2017398205,17-Jun-17,18-Jun-17,18-Jun-17,1395 S ACOMA ST,3143834,1677166,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
1407,201225937,20-Jan-12,20-Jan-12,20-Jan-12,4945 N PEARL ST,3146045,1711810,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
1408,2016816029,24-Dec-16,24-Dec-16,24-Dec-16,1011 W 45TH AVE,3140619,1708906,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sunnyside
1409,2016692084,28-Oct-16,,28-Oct-16,260 N SANTA FE DR,3141128,1687684,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",baker
1410,20146002070,9-Mar-14,9-Mar-14,10-Mar-14,1005 N FEDERAL BLVD,3133440,1692262,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",villa-park
1411,2017407383,21-Jun-17,22-Jun-17,22-Jun-17,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1412,2017232754,7-Apr-17,,10-Apr-17,2145 W EVANS AVE,3137232,1672558,4,422,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",college-view-south-platte
1413,2014582973,1-Nov-14,1-Nov-14,1-Nov-14,3127 W ARKANSAS AVE,3133093,1677208,4,421,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",mar-lee
1414,2014423034,13-Aug-14,13-Aug-14,13-Aug-14,5221 N MONROE ST,3155823,1713933,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
1415,2015610889,19-Oct-15,19-Oct-15,19-Oct-15,3104 BLAKE ST,3145992,1703831,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
1416,2012380996,19-Aug-12,20-Aug-12,20-Aug-12,1617 W 12TH AVE,3138204,1693133,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
1417,201483359,17-Feb-14,17-Feb-14,17-Feb-14,1724 S BROADWAY ST,3144329,1674865,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
1418,2017498161,27-Jul-17,,27-Jul-17,1101 W COLFAX AVE,3140104,1694909,1,123,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",auraria
1419,2017204677,29-Mar-17,,29-Mar-17,310 N ST PAUL ST,3154517,1688064,3,311,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",cherry-creek
1420,2017228470,8-Apr-17,8-Apr-17,8-Apr-17,1285 S TENNYSON ST,3128304,1677795,4,421,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",mar-lee
1421,2016345327,2-Jun-16,2-Jun-16,2-Jun-16,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
